0.999499	4294.886033	0.983475	0.985482	0.986473	0.987093	0.987577	0.988061	0.988545	0.989030	0.032992	0.029036	0.027053	0.025813	0.024846	0.023878	0.022909	0.021939	
0.999986	182672.133546	0.984316	0.986102	0.987168	0.987898	0.988481	0.988988	0.989455	0.989880	0.023575	0.021180	0.019636	0.018564	0.017722	0.016982	0.016319	0.015729	
0.999972	69800.532443	0.967080	0.978600	0.984011	0.986302	0.987548	0.988581	0.989458	0.990233	0.051359	0.037372	0.029882	0.026106	0.023869	0.021954	0.020339	0.018910	
0.999994	348071.762093	0.992705	0.994285	0.994910	0.995308	0.995589	0.995811	0.995989	0.996147	0.012675	0.009911	0.008801	0.008077	0.007566	0.007164	0.006844	0.006563	
0.999987	101817.397248	0.998792	0.999332	0.999395	0.999443	0.999491	0.999539	0.999587	0.999626	0.002175	0.001336	0.001209	0.001113	0.001017	0.000922	0.000826	0.000748	
0.999987	102410.094346	0.993850	0.995565	0.996478	0.997120	0.997605	0.998006	0.998317	0.998610	0.011911	0.008784	0.007007	0.005739	0.004784	0.003988	0.003366	0.002781	
0.999980	116487.955996	0.984993	0.986300	0.987079	0.987686	0.988217	0.988698	0.989138	0.989543	0.023335	0.021280	0.020106	0.019245	0.018512	0.017857	0.017265	0.016699	
0.999968	167782.234274	0.979162	0.982417	0.983588	0.984195	0.984590	0.984902	0.985171	0.985396	0.031417	0.026213	0.024228	0.023217	0.022539	0.021998	0.021541	0.021171	
0.999985	173366.428458	0.937632	0.954140	0.963610	0.969752	0.974044	0.977234	0.979690	0.981650	0.086153	0.065114	0.052322	0.043799	0.037753	0.033273	0.029900	0.027280	
0.999980	172109.814579	0.983478	0.986638	0.987791	0.988420	0.988834	0.989157	0.989435	0.989672	0.026899	0.021797	0.019814	0.018750	0.018057	0.017528	0.017080	0.016701	
0.998394	2091.205650	0.955468	0.963644	0.968442	0.971089	0.973062	0.974197	0.975173	0.976152	0.076267	0.066127	0.060280	0.056662	0.053717	0.051607	0.049653	0.047696	
0.999993	352356.062050	0.982601	0.986096	0.987387	0.988243	0.988851	0.989328	0.989730	0.990092	0.024246	0.019598	0.017844	0.016641	0.015789	0.015142	0.014604	0.014114	
0.999987	168382.936273	0.984980	0.989179	0.990902	0.991748	0.992275	0.992656	0.992943	0.993154	0.023910	0.017232	0.014344	0.012959	0.012123	0.011525	0.011089	0.010765	
0.999980	172754.689125	0.979346	0.982556	0.983856	0.984690	0.985327	0.985843	0.986299	0.986745	0.032723	0.027837	0.025971	0.024765	0.023869	0.023149	0.022530	0.021931	
0.999988	168230.541494	0.987369	0.990770	0.992053	0.992705	0.993185	0.993534	0.993775	0.993970	0.019867	0.014605	0.012539	0.011506	0.010757	0.010223	0.009875	0.009592	
0.999990	171638.679226	0.987486	0.991449	0.992823	0.993618	0.994082	0.994419	0.994693	0.994925	0.023525	0.016863	0.014298	0.012753	0.011836	0.011163	0.010614	0.010149	
0.999977	156066.169895	0.975116	0.978993	0.981042	0.982348	0.983307	0.984087	0.984754	0.985357	0.037688	0.032400	0.029431	0.027567	0.026220	0.025104	0.024147	0.023287	
0.999949	77896.331500	0.943562	0.957783	0.963390	0.967159	0.969829	0.971911	0.973694	0.975314	0.084252	0.065018	0.056950	0.051404	0.047548	0.044542	0.041884	0.039477	
0.999967	131882.110355	0.961511	0.972281	0.977172	0.979946	0.981607	0.982804	0.983568	0.984096	0.055286	0.041457	0.034301	0.030013	0.027385	0.025465	0.024252	0.023431	
0.999982	87186.758235	0.989733	0.991184	0.992026	0.992759	0.993412	0.993983	0.994494	0.994945	0.018616	0.016067	0.014600	0.013328	0.012175	0.011147	0.010236	0.009431	
0.999988	214557.424059	0.985029	0.988709	0.989887	0.990540	0.990997	0.991375	0.991686	0.991985	0.023405	0.018597	0.016857	0.015847	0.015105	0.014497	0.013994	0.013513	
0.999988	105852.131890	0.997980	0.998764	0.998959	0.999108	0.999208	0.999266	0.999310	0.999355	0.003923	0.002471	0.002083	0.001785	0.001584	0.001469	0.001380	0.001290	
0.999975	126935.321758	0.979426	0.987480	0.990549	0.992010	0.992813	0.993382	0.993772	0.994032	0.032605	0.020874	0.015690	0.013128	0.011703	0.010673	0.009952	0.009467	
0.999983	80346.155688	0.994884	0.998406	0.998822	0.999042	0.999181	0.999296	0.999381	0.999440	0.007828	0.002324	0.001813	0.001490	0.001301	0.001129	0.000998	0.000919	
0.999991	161781.281457	0.985572	0.992154	0.994559	0.996024	0.996908	0.997472	0.997841	0.998111	0.023285	0.013297	0.009327	0.006903	0.005417	0.004433	0.003797	0.003323	
0.999715	5718.910642	0.973649	0.981710	0.986388	0.989730	0.991935	0.993686	0.994995	0.996063	0.050924	0.036253	0.027224	0.020540	0.016130	0.012629	0.010010	0.007874	
0.998757	963.125380	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.999841	7778.213690	0.999750	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000499	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.999388	2126.154567	0.994031	0.996545	0.997681	0.998697	0.999715	1.000000	1.000000	1.000000	0.011734	0.006909	0.004638	0.002606	0.000571	0.000000	0.000000	0.000000	
0.999984	272027.806277	0.956185	0.959466	0.961551	0.963169	0.964555	0.965803	0.966904	0.967857	0.051983	0.047274	0.044432	0.042364	0.040646	0.039137	0.037821	0.036706	
0.999996	485188.533977	0.990589	0.993191	0.994088	0.994635	0.995033	0.995337	0.995590	0.995811	0.016236	0.011747	0.010151	0.009186	0.008479	0.007947	0.007510	0.007125	
0.999993	289695.506389	0.990301	0.991872	0.992657	0.993135	0.993487	0.993762	0.994003	0.994214	0.015509	0.012984	0.011697	0.010927	0.010371	0.009934	0.009559	0.009241	
0.999990	286747.435179	0.988687	0.989841	0.990440	0.990850	0.991178	0.991442	0.991685	0.991926	0.015900	0.014202	0.013422	0.012937	0.012573	0.012284	0.012006	0.011724	
0.999835	7529.683786	0.998925	0.999521	0.999851	1.000000	1.000000	1.000000	1.000000	1.000000	0.001299	0.000639	0.000245	0.000000	0.000000	0.000000	0.000000	0.000000	
0.999989	213449.942188	0.989243	0.990815	0.991431	0.991825	0.992138	0.992384	0.992586	0.992774	0.018529	0.015879	0.014802	0.014102	0.013553	0.013123	0.012776	0.012453	
0.999777	123315.887592	0.968210	0.973209	0.975203	0.976248	0.976919	0.977440	0.977866	0.978255	0.057922	0.049808	0.046312	0.044401	0.043180	0.042253	0.041508	0.040838	
0.999990	139882.273619	0.993430	0.995670	0.996526	0.997117	0.997535	0.997874	0.998135	0.998349	0.012116	0.008319	0.006811	0.005724	0.004907	0.004240	0.003730	0.003302	
0.999879	16268.661953	0.981291	0.984847	0.986835	0.988086	0.989098	0.989707	0.990279	0.990852	0.033791	0.027821	0.024312	0.022081	0.020286	0.019297	0.018382	0.017466	
0.999854	8492.720609	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.999986	119992.365955	0.988718	0.990915	0.991620	0.992199	0.992690	0.993106	0.993470	0.993821	0.016676	0.013600	0.012445	0.011502	0.010721	0.010068	0.009511	0.008976	
0.997434	507.013589	0.991629	0.998662	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.016743	0.002676	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.999952	118237.319760	0.978326	0.980083	0.980989	0.981577	0.982030	0.982427	0.982764	0.983092	0.031734	0.028656	0.027167	0.026297	0.025680	0.025152	0.024699	0.024241	
0.999974	158397.913229	0.952086	0.959805	0.963348	0.965739	0.967505	0.969009	0.970264	0.971372	0.068271	0.057623	0.052374	0.048842	0.046244	0.044022	0.042207	0.040644	
0.999996	460721.306371	0.990935	0.993009	0.993818	0.994295	0.994640	0.994906	0.995117	0.995298	0.015245	0.011629	0.010208	0.009362	0.008753	0.008287	0.007928	0.007627	
0.999992	287083.762527	0.982555	0.986174	0.987613	0.988457	0.989068	0.989593	0.990061	0.990486	0.025064	0.019788	0.017615	0.016364	0.015511	0.014787	0.014142	0.013539	
0.999948	24590.450711	0.999697	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000607	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.999515	2594.839289	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.999992	238573.215548	0.995259	0.995922	0.996168	0.996338	0.996472	0.996572	0.996657	0.996730	0.009313	0.008094	0.007626	0.007299	0.007043	0.006853	0.006685	0.006540	
0.999993	294940.981309	0.989790	0.991407	0.991964	0.992348	0.992655	0.992928	0.993176	0.993405	0.014928	0.012319	0.011395	0.010777	0.010303	0.009896	0.009536	0.009208	
0.997800	2578.451017	0.856184	0.872184	0.886543	0.902708	0.918273	0.929955	0.940999	0.950716	0.212264	0.195394	0.181591	0.164762	0.144006	0.127511	0.111976	0.097134	
0.999192	4921.544708	0.913708	0.925837	0.934722	0.942580	0.950120	0.956385	0.962160	0.967677	0.130439	0.113425	0.102612	0.094352	0.085715	0.078152	0.071109	0.063040	
0.999988	169254.406425	0.986631	0.990246	0.991565	0.992267	0.992785	0.993146	0.993371	0.993558	0.021129	0.015445	0.013294	0.012139	0.011294	0.010726	0.010404	0.010140	
0.999843	26054.209933	0.972254	0.975025	0.976817	0.978060	0.978980	0.979677	0.980217	0.980755	0.055489	0.049951	0.046366	0.043879	0.042039	0.040646	0.039566	0.038490	
0.999956	118492.933749	0.977477	0.979869	0.981142	0.982005	0.982662	0.983192	0.983634	0.984030	0.037865	0.033643	0.031388	0.029877	0.028736	0.027795	0.027006	0.026299	
0.999983	269618.973994	0.958132	0.961504	0.963609	0.965193	0.966522	0.967723	0.968783	0.969714	0.052332	0.047451	0.044523	0.042437	0.040741	0.039240	0.037922	0.036781	
0.999983	157723.338966	0.967047	0.972931	0.976519	0.978921	0.980750	0.982222	0.983414	0.984362	0.043843	0.037509	0.033232	0.030266	0.027901	0.025854	0.024180	0.022881	
0.999947	131946.128915	0.973473	0.974533	0.975189	0.975715	0.976160	0.976581	0.976978	0.977357	0.036556	0.034863	0.033793	0.032961	0.032267	0.031621	0.031014	0.030427	
0.999996	398405.785198	0.993890	0.996263	0.996797	0.997058	0.997192	0.997290	0.997370	0.997439	0.010400	0.006572	0.005613	0.005134	0.004891	0.004713	0.004564	0.004437	
0.999980	261560.293244	0.930399	0.935499	0.939356	0.942829	0.946030	0.949062	0.951940	0.954690	0.084323	0.078742	0.074792	0.071313	0.068062	0.064990	0.062075	0.059285	
0.999970	43146.116370	0.999989	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000023	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.999987	289387.579825	0.956556	0.961484	0.964530	0.966776	0.968527	0.970003	0.971331	0.972542	0.054296	0.048509	0.044984	0.042411	0.040438	0.038770	0.037305	0.035956	
0.997722	10551.498510	0.826814	0.843263	0.853565	0.861597	0.867849	0.873099	0.877675	0.881696	0.280428	0.260652	0.246362	0.234122	0.224492	0.216339	0.209262	0.203074	
0.999968	125930.077840	0.984451	0.985588	0.986277	0.986716	0.987094	0.987406	0.987651	0.987873	0.026901	0.024874	0.023630	0.022856	0.022177	0.021628	0.021211	0.020839	
0.999506	133071.657623	0.959988	0.961191	0.961939	0.962500	0.962917	0.963248	0.963536	0.963794	0.067372	0.065455	0.064245	0.063341	0.062678	0.062160	0.061714	0.061322	
0.999986	199959.877787	0.976618	0.982033	0.984244	0.985575	0.986471	0.987164	0.987743	0.988256	0.033894	0.026729	0.023401	0.021293	0.019866	0.018771	0.017873	0.017095	
0.999989	118869.161043	0.997599	0.998179	0.998421	0.998594	0.998722	0.998830	0.998929	0.999010	0.003791	0.002849	0.002460	0.002195	0.002021	0.001886	0.001758	0.001663	
0.999984	149890.171647	0.977899	0.981608	0.983604	0.984915	0.985871	0.986692	0.987451	0.988175	0.030227	0.025342	0.022636	0.020842	0.019551	0.018462	0.017472	0.016528	
0.999925	61192.462091	0.969631	0.977461	0.980688	0.982805	0.984242	0.985349	0.986120	0.986752	0.052696	0.040104	0.034688	0.031028	0.028577	0.026705	0.025433	0.024422	
0.993202	169.803408	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.999949	153852.743159	0.957328	0.963419	0.966894	0.969232	0.970873	0.972132	0.973163	0.974007	0.073957	0.064767	0.059366	0.055654	0.053048	0.051059	0.049393	0.048030	
0.999944	61235.892964	0.968772	0.976196	0.979190	0.981089	0.982570	0.983770	0.984811	0.985654	0.053451	0.041696	0.036707	0.033501	0.030983	0.028898	0.027086	0.025669	
0.999988	361626.463012	0.962855	0.965901	0.967318	0.968344	0.969189	0.969948	0.970647	0.971309	0.045665	0.041152	0.039098	0.037709	0.036621	0.035668	0.034808	0.034005	
0.999984	201373.541235	0.982789	0.984943	0.986178	0.987048	0.987628	0.988074	0.988455	0.988769	0.023692	0.020791	0.019087	0.017800	0.016904	0.016232	0.015655	0.015200	
0.999989	120621.998022	0.994980	0.996147	0.996836	0.997341	0.997748	0.998099	0.998398	0.998610	0.007470	0.005705	0.004765	0.004097	0.003566	0.003115	0.002708	0.002419	
0.999957	118535.047476	0.981238	0.983527	0.984616	0.985292	0.985818	0.986254	0.986639	0.986966	0.031044	0.026949	0.024955	0.023731	0.022780	0.021983	0.021280	0.020680	
0.999989	285514.083735	0.987549	0.988758	0.989406	0.989863	0.990221	0.990518	0.990788	0.991042	0.018228	0.016452	0.015604	0.015036	0.014618	0.014268	0.013946	0.013639	
0.999777	5584.092266	0.997361	0.999674	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.004907	0.000653	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.999790	6061.015970	0.996170	0.997623	0.998301	0.998980	0.999415	0.999755	1.000000	1.000000	0.006641	0.004660	0.003397	0.002039	0.001169	0.000490	0.000000	0.000000	
0.999820	7206.950312	0.993762	0.997411	0.998801	0.999554	0.999894	1.000000	1.000000	1.000000	0.009272	0.004404	0.002314	0.000892	0.000212	0.000000	0.000000	0.000000	
0.999982	261882.344753	0.933229	0.938137	0.941905	0.945291	0.948447	0.951432	0.954197	0.956811	0.078948	0.073405	0.069429	0.065962	0.062731	0.059680	0.056844	0.054143	
0.999848	8121.154263	0.999762	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000475	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.999597	14580.357400	0.858430	0.878701	0.892974	0.904112	0.913460	0.921614	0.928953	0.935746	0.227538	0.196923	0.174819	0.157910	0.143692	0.131115	0.119899	0.109449	
0.998072	658.668498	0.992836	0.996634	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.010517	0.006732	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.999418	2129.503412	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.999200	1548.566786	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.998480	795.793005	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.997550	491.357979	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.997401	464.160385	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.999996	411780.576377	0.988580	0.991432	0.992504	0.993125	0.993571	0.993926	0.994236	0.994495	0.018106	0.013771	0.012088	0.011104	0.010403	0.009854	0.009367	0.008963	
0.999987	149782.064230	0.988295	0.990665	0.991701	0.992409	0.992992	0.993456	0.993839	0.994167	0.018374	0.014878	0.013386	0.012362	0.011493	0.010812	0.010240	0.009727	
0.999976	130133.974430	0.986732	0.987658	0.988076	0.988425	0.988722	0.989007	0.989271	0.989519	0.021109	0.019764	0.019075	0.018496	0.018020	0.017559	0.017138	0.016748	
0.999640	4091.002098	0.986820	0.989331	0.991390	0.993245	0.994275	0.995306	0.996338	0.997371	0.023369	0.019645	0.016559	0.013510	0.011450	0.009388	0.007324	0.005258	
0.999987	203933.452018	0.975400	0.980932	0.983464	0.984873	0.985832	0.986596	0.987243	0.987803	0.035543	0.028775	0.025139	0.023013	0.021508	0.020317	0.019311	0.018455	
0.999984	119496.417328	0.996849	0.997354	0.997485	0.997585	0.997664	0.997703	0.997730	0.997755	0.005879	0.005091	0.004886	0.004741	0.004631	0.004573	0.004532	0.004490	
0.999847	9204.861696	0.975832	0.990513	0.995535	0.997830	0.998706	0.999165	0.999374	0.999582	0.044381	0.018390	0.008905	0.004341	0.002588	0.001670	0.001253	0.000835	
0.999818	7998.217946	0.968068	0.991797	0.993733	0.995446	0.996889	0.998013	0.998982	0.999670	0.041178	0.015379	0.011750	0.008565	0.005922	0.003916	0.002036	0.000660	
0.999683	3854.506553	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.950138	6544.997826	0.761898	0.771243	0.774946	0.776602	0.777408	0.777998	0.778267	0.778451	0.476128	0.457515	0.450109	0.446797	0.445183	0.444004	0.443466	0.443098	
0.999959	31520.342155	0.996437	0.998912	0.999712	0.999945	1.000000	1.000000	1.000000	1.000000	0.007126	0.002176	0.000575	0.000111	0.000000	0.000000	0.000000	0.000000	
0.999845	8128.830206	0.996298	0.998360	0.999538	0.999872	1.000000	1.000000	1.000000	1.000000	0.007404	0.003281	0.000924	0.000256	0.000000	0.000000	0.000000	0.000000	
0.999995	309791.515711	0.996353	0.997682	0.997828	0.997920	0.997995	0.998068	0.998135	0.998194	0.006669	0.004422	0.004140	0.003965	0.003824	0.003687	0.003562	0.003454	
0.998563	841.906704	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.999990	339974.636861	0.970699	0.974289	0.975944	0.977170	0.978178	0.979081	0.979928	0.980748	0.037032	0.032485	0.030407	0.028948	0.027787	0.026767	0.025834	0.024946	
0.999985	269911.642419	0.960432	0.964069	0.966311	0.968034	0.969463	0.970749	0.971851	0.972794	0.050061	0.044663	0.041479	0.039131	0.037261	0.035612	0.034226	0.033061	
0.999709	5709.732308	0.973964	0.981586	0.986245	0.989238	0.991204	0.992958	0.994270	0.995340	0.050289	0.036500	0.027509	0.021524	0.017591	0.014084	0.011460	0.009320	
0.999395	2003.349456	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.999522	8391.643661	0.981673	0.982128	0.982359	0.982589	0.982820	0.983051	0.983281	0.983512	0.036654	0.035743	0.035283	0.034822	0.034360	0.033899	0.033437	0.032975	
0.998757	962.933169	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.999987	109119.209957	0.995828	0.996940	0.997382	0.997743	0.998037	0.998253	0.998409	0.998535	0.008233	0.006121	0.005236	0.004513	0.003926	0.003495	0.003183	0.002930	
0.999880	15802.749263	0.986439	0.991254	0.991717	0.991987	0.992202	0.992416	0.992630	0.992844	0.019696	0.013274	0.012454	0.012021	0.011700	0.011378	0.011057	0.010736	
0.999308	1818.688955	0.997334	0.998544	0.999757	1.000000	1.000000	1.000000	1.000000	1.000000	0.003733	0.002524	0.000486	0.000000	0.000000	0.000000	0.000000	0.000000	
0.999954	118711.872122	0.979481	0.981181	0.982124	0.982723	0.983148	0.983486	0.983781	0.984044	0.031648	0.028605	0.026915	0.025862	0.025142	0.024599	0.024141	0.023746	
0.999981	70569.889304	0.998345	0.998586	0.998715	0.998825	0.998915	0.999005	0.999117	0.999230	0.002848	0.002434	0.002242	0.002090	0.001978	0.001865	0.001671	0.001469	
0.999640	5544.655648	0.965519	0.974239	0.979284	0.982989	0.985600	0.987364	0.988822	0.990282	0.064247	0.049390	0.040891	0.034022	0.028801	0.025272	0.022355	0.019436	
0.999062	2440.260916	0.978322	0.980400	0.981287	0.982176	0.983066	0.983958	0.984852	0.985747	0.043356	0.039200	0.037426	0.035648	0.033868	0.032084	0.030296	0.028506	
0.999992	283589.485073	0.981304	0.985235	0.987485	0.988999	0.990085	0.990886	0.991470	0.991878	0.028485	0.022753	0.019386	0.017074	0.015375	0.014108	0.013178	0.012502	
0.999985	201053.588638	0.964563	0.969793	0.972743	0.974864	0.976556	0.978025	0.979349	0.980502	0.049904	0.042721	0.038600	0.035722	0.033472	0.031538	0.029797	0.028254	
0.999952	112084.549827	0.971344	0.975716	0.977964	0.979381	0.980432	0.981153	0.981705	0.982145	0.041540	0.034806	0.031137	0.028834	0.027146	0.025978	0.025119	0.024443	
0.999949	112183.945915	0.972770	0.976675	0.978680	0.979990	0.980946	0.981664	0.982257	0.982776	0.038507	0.032691	0.029598	0.027577	0.026051	0.024905	0.023953	0.023116	
0.999986	106502.691479	0.994578	0.995550	0.995918	0.996166	0.996374	0.996550	0.996724	0.996886	0.009490	0.007822	0.007149	0.006681	0.006293	0.005968	0.005647	0.005349	
0.999870	17050.235531	0.972222	0.980287	0.982839	0.984433	0.985639	0.986525	0.987400	0.988142	0.042418	0.030859	0.026417	0.023738	0.021786	0.020402	0.019041	0.017863	
0.998598	883.959921	0.999462	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.001076	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.999991	274334.597438	0.989882	0.991072	0.991663	0.992045	0.992306	0.992513	0.992696	0.992871	0.015322	0.013539	0.012645	0.012063	0.011687	0.011400	0.011154	0.010911	
0.999974	129186.626368	0.991473	0.992567	0.993008	0.993290	0.993480	0.993628	0.993761	0.993887	0.013650	0.011885	0.011128	0.010632	0.010312	0.010059	0.009828	0.009613	
0.999961	33592.231871	0.998295	0.998476	0.998578	0.998680	0.998781	0.998883	0.998985	0.999086	0.003409	0.003047	0.002844	0.002641	0.002438	0.002234	0.002031	0.001827	
0.999992	167795.220646	0.998894	0.999345	0.999496	0.999583	0.999647	0.999703	0.999752	0.999799	0.002127	0.001309	0.001007	0.000834	0.000706	0.000595	0.000496	0.000403	
0.999990	132413.322398	0.998514	0.999712	0.999873	0.999946	0.999989	1.000000	1.000000	1.000000	0.002624	0.000575	0.000255	0.000108	0.000021	0.000000	0.000000	0.000000	
0.997402	464.260518	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.999141	2267.771362	0.942718	0.961043	0.974335	0.983132	0.988340	0.991606	0.993588	0.995426	0.094114	0.069770	0.049126	0.033736	0.023321	0.016789	0.012824	0.009148	
0.999964	69265.000233	0.978844	0.980085	0.980834	0.981575	0.982306	0.983023	0.983740	0.984458	0.033348	0.031428	0.030303	0.029193	0.028101	0.027037	0.025973	0.024908	
0.999984	258042.239835	0.882372	0.899970	0.913148	0.923846	0.932695	0.940079	0.946333	0.951746	0.141742	0.123730	0.109730	0.097849	0.087691	0.079071	0.071695	0.065247	
0.999985	176231.856531	0.981385	0.982940	0.983968	0.984722	0.985279	0.985738	0.986162	0.986565	0.024292	0.022249	0.020980	0.020038	0.019349	0.018810	0.018296	0.017805	
0.999984	86103.204001	0.994860	0.997289	0.998170	0.998596	0.998846	0.998998	0.999121	0.999199	0.008689	0.005019	0.003537	0.002789	0.002308	0.002004	0.001758	0.001603	
0.999643	3839.802291	0.988740	0.992205	0.994735	0.996481	0.997572	0.998381	0.998927	0.999474	0.017632	0.011790	0.007449	0.004503	0.002865	0.001794	0.001248	0.000701	
0.999709	4224.131563	0.999616	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000565	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.999617	10281.650637	0.937658	0.944640	0.949044	0.952785	0.956182	0.959017	0.961470	0.963809	0.085101	0.074647	0.068516	0.063249	0.058607	0.054801	0.051513	0.048454	
0.999991	282881.987072	0.985657	0.987024	0.987781	0.988312	0.988708	0.989042	0.989342	0.989624	0.021150	0.018917	0.017743	0.016942	0.016364	0.015886	0.015462	0.015071	
0.997442	467.482577	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.996205	313.561236	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	1.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
0.999995	352528.036287	0.987077	0.992192	0.994067	0.995048	0.995567	0.995878	0.996082	0.996224	0.020678	0.013009	0.009993	0.008348	0.007442	0.006892	0.006538	0.006305	
